routeKey,class,TT_freeflow
1260485930#1->1100626103#1,veh_passenger,379.0
39920505#2->-40036062#1,veh_passenger,135.0
39763700#4->-653860562,bus_bus,117.0
-50323229#9->40035325#1,veh_passenger,83.0
451728952#3->39921531,veh_passenger,280.0
1273405490->39920684#2,veh_passenger,233.0
1068434256#0->40139504#0,veh_passenger,353.0
39920505#1->654297631,bus_bus,325.0
68574206->-47267007#2,veh_passenger,182.0
39920550#1->-985133427,bus_bus,1051.0
-12247569->1117667177,veh_passenger,383.0
40139504#0->39838984#1,veh_passenger,409.0
564273553#4->10628442#0,veh_passenger,183.0
-1260485929#3->1204070283#0,veh_passenger,125.0
511404872->-654297637#0,veh_passenger,367.0
1421564739->10628444#2,veh_passenger,335.0
513082632->666886084#0,truck_truck,676.0
-39838751#2->47224972#0,veh_passenger,122.0
178583167#0->-240666072#0,veh_passenger,539.0
1074771163#1-AddedOffRampEdge->240666072#1,veh_passenger,292.0
1235501861#1->-488788630#1,veh_passenger,309.0
-1326193809->-142741729#0,veh_passenger,117.0
178702258#1->1327579142,veh_passenger,307.0
10250021#2->1226645407,veh_passenger,392.0
47087366#0->-39838657#3,truck_truck,371.0
-10628444#2->401226926#0,veh_passenger,209.0
437445541#0->1067928306#2,veh_passenger,91.0
40138239#0->-10250021#0,veh_passenger,271.0
39920505#2->1254816455,veh_passenger,213.0
653860562->-39838691#3,veh_passenger,86.0
900279869->9704194#2,veh_passenger,96.0
-40138239#3->1214520074#0,veh_passenger,312.0
490474063#4->9704194#4,veh_passenger,271.0
1292541108->515130026#0,bus_bus,269.0
1254816454->-1015424648,veh_passenger,372.0
40140141#7->39838691#8,veh_passenger,247.0
50323229#14->449565665#1,veh_passenger,653.0
10250021#0->50323229#9,veh_passenger,439.0
10628444#0->-1323097577,veh_passenger,222.0
39838751#0->509524270,veh_passenger,49.0
521704031#1->9792174#0,veh_passenger,559.0
39920505#9->-654297637#1,veh_passenger,385.0
47087992#4->-1068144845#0,veh_passenger,123.0
666886081->1068916338,veh_passenger,502.0
40138633#2->40138633#3,veh_passenger,10.0
-240666072#1->1337646270,veh_passenger,189.0
15420537#1->-10628444#1,veh_passenger,304.0
654297629#1->1125986406#0,veh_passenger,537.0
1068144845#4->40138633#0,veh_passenger,397.0
1068434199->513272949,veh_passenger,336.0
509524227#1->-1326094888,bus_bus,294.0
39838520#1->-564273553#3,bus_bus,119.0
-1326193809->1254633077#0,veh_passenger,66.0
1068144848#1->1421367508,veh_passenger,124.0
39838691#10->1337646271#1,veh_passenger,155.0
1214520079->1337646275,veh_passenger,2423.0
1214520072->-654297637#2,bus_bus,282.0
39921192#0->-1254816454,veh_passenger,129.0
-1214520079->515126385#2,veh_passenger,279.0
451728952#5->687878722#1,veh_passenger,227.0
1231065654->-39838691#3,veh_passenger,436.0
39920550#13->1068074793,veh_passenger,325.0
-1260481154->-8887999#1,veh_passenger,239.0
-1125986377#0->-1226645407,veh_passenger,234.0
509646057#0->-1222703384#1,veh_passenger,155.0
-39838657#1->47267011#0,veh_passenger,102.0
1068434200#1->-39920222,veh_passenger,370.0
40035904#1->510107701,veh_passenger,349.0
1125986385#1->40035606#3,veh_passenger,280.0
1075505400#2->40035606#2,veh_passenger,576.0
143546557->13909444#5,veh_passenger,343.0
-10628429->47053612,bus_bus,286.0
24621218#2->15420801#2,veh_passenger,321.0
11635095->1337646274,veh_passenger,26.0
511187809->232920701,veh_passenger,316.0
40035606#2->-39838691#3,veh_passenger,606.0
1323097575#3->-39838691#5,veh_passenger,549.0
1226645407->40138633#3,veh_passenger,295.0
-147711065#2->238219472#0,veh_passenger,143.0
178699054->33683346#0,veh_passenger,444.0
1068144848#1->437445542,veh_passenger,234.0
-39920593#1->-33683346#2,bus_bus,61.0
-1254633077#0->9792174#1-AddedOnRampEdge,veh_passenger,2418.0
1231065643->1068434235,veh_passenger,115.0
1272337500->687878722#1,truck_truck,2558.0
238219468->-1273405490,veh_passenger,220.0
-474143552#1->490474063#0,veh_passenger,332.0
47087993#0->-1068916339,veh_passenger,242.0
-900279869->513082635#0-AddedOffRampEdge,truck_truck,540.0
150928465->47267014,veh_passenger,273.0
40140141#8->-511187807,veh_passenger,212.0
509646054->1068916338,veh_passenger,123.0
1125986406#0->-730912750,veh_passenger,246.0
13909444#0->-1125986385#0,veh_passenger,226.0
1335304373#0->47223733,veh_passenger,113.0
511187808#2->178699056#2,veh_passenger,209.0
1292541108->257421487#0,veh_passenger,127.0
-521705694#1->1100626088,veh_passenger,106.0
1272337500->39366819#0,veh_passenger,355.0
1254816442->14924729#0,truck_truck,128.0
515124965#1->14924729#3,veh_passenger,76.0
39920550#5->178583146,veh_passenger,2484.0
1292578228->1064398309#0,veh_passenger,206.0
-47267007#1->178702258#1,veh_passenger,187.0
515126385#0->-405382146#0,veh_passenger,229.0
405382146#0->-147711065#0,veh_passenger,681.0
40297715#1->-147711065#2,veh_passenger,133.0
-40138633#2->1290439817#0,veh_passenger,1100.0
-47267007#2->1068144849#2,truck_truck,286.0
40140141#5->-40138239#2,veh_passenger,374.0
10628430->515126303,bus_bus,167.0
40035325#2->511404872,veh_passenger,647.0
10250021#2->515123438,veh_passenger,362.0
1214520074#3->-10629474#0,bus_bus,357.0
-838061038->1068434201,veh_passenger,79.0
-33683458#0->-40036009#3,veh_passenger,29.0
666886085#1->1335304376#0,veh_passenger,596.0
515138054->437445541#1,veh_passenger,303.0
-33683458#1->-50323229#5,truck_truck,80.0
428730813#0->-33683346#2,veh_passenger,433.0
47267007#1->511187808#4-AddedOnRampEdge,bus_bus,154.0
1298335704#1->1204070283#0,veh_passenger,345.0
39920550#11->511187807,veh_passenger,200.0
1226645408->40297715#3,veh_passenger,317.0
490474063#8->-1273251150#1,veh_passenger,168.0
178702260->1254633077#0,veh_passenger,170.0
-564273553#0->39920550#5,veh_passenger,842.0
1204070283#1->813852683-AddedOnRampEdge,veh_passenger,750.0
10629709#2->437445539#1,bus_bus,1728.0
1068144845#2->39838691#0,veh_passenger,323.0
-10628442#2->12247568#0,veh_passenger,314.0
509524224->1068916339,veh_passenger,135.0
666886082#0->-10250021#2,veh_passenger,315.0
451728952#1->-654297632#0,veh_passenger,358.0
515123442#1->-47267007#2,bus_bus,232.0
1233759524->-488788630#1,truck_truck,718.0
116783847->33683346#2,bus_bus,80.0
-40035606#2->12247569,veh_passenger,882.0
-1335304372->521708587#2,veh_passenger,356.0
-1332638391#1->-654297635#0,veh_passenger,223.0
1335304386#0->178723097#0,veh_passenger,580.0
40109290#0->-1125986377#2,veh_passenger,249.0
-515126384->-1335304385,bus_bus,246.0
1068144847->-9374529#1,veh_passenger,277.0
1125986373#1->142741729#0,veh_passenger,245.0
33683458#1->47267007#1,veh_passenger,885.0
761486028#1->-564273553#4,veh_passenger,349.0
1335304374->8758061,veh_passenger,2682.0
1326094888->521704031#0,veh_passenger,78.0
437445541#1->-654297637#0,veh_passenger,273.0
1337646271#0->1211151636,veh_passenger,101.0
47087992#1->513082641#2-AddedOnRampEdge,bus_bus,258.0
178699054->-10628444#0,veh_passenger,563.0
-422842976->1068434207,veh_passenger,135.0
39920593#6->47087992#4,veh_passenger,2470.0
50323229#13->1074409255#0,veh_passenger,249.0
761486028#1->-474143552#6,veh_passenger,400.0
-1068916339->40035606#3,veh_passenger,233.0
-1015424648->521705694#0,veh_passenger,34.0
-47224972#1->515040937,veh_passenger,203.0
39763700#3->10628444#1,veh_passenger,881.0
479863106#1->40138633#2,veh_passenger,477.0
488788627->40138239#2,veh_passenger,116.0
-83428923#1->490474063#7,veh_passenger,325.0
-40035606#0->654297629#1,veh_passenger,715.0
511187808#2->900279869,bus_bus,185.0
-39838691#0->515136604,veh_passenger,319.0
511187812->-654297631,veh_passenger,742.0
1214520078->1272337500,veh_passenger,398.0
47223733->-12247568#0,veh_passenger,199.0
-1335304373#2->-39838691#6,veh_passenger,545.0
39921025#5->-856175964,veh_passenger,419.0
-1068144846#1->-1254633077#1,veh_passenger,348.0
-47267007#2->-39838691#10,veh_passenger,94.0
40035325#2->50323229#5,veh_passenger,457.0
499566573->1214520073#0,veh_passenger,312.0
515126385#1->1260481151,veh_passenger,347.0
47223733->160077493,truck_truck,2312.0
474143552#0->13909444#1,veh_passenger,971.0
-1322916760#2->178583140#1,veh_passenger,954.0
482569917#0->479863106#2,veh_passenger,264.0
10748045#1->47087993#6,veh_passenger,2309.0
160078084->1211151640,veh_passenger,942.0
-1222703383->9832326#2,veh_passenger,216.0
50323229#14->967993112#1,veh_passenger,431.0
513082641#1->-10749498,veh_passenger,332.0
-40138633#1->238219472#0,veh_passenger,375.0
513082641#0->1335304373#1,veh_passenger,183.0
-437445542->10629474#1,veh_passenger,353.0
1272548721->1125986375#0,veh_passenger,863.0
40036009#3->573632774,veh_passenger,84.0
10628429->9792174#0,veh_passenger,2354.0
1222181935->178583140#0,veh_passenger,586.0
40115810#0->11631594#2,veh_passenger,670.0
521701859->47224972#1,veh_passenger,175.0
24576913#1->-40036009#0,veh_passenger,605.0
490474063#3->521705694#0,veh_passenger,304.0
39920550#10->1005394020,veh_passenger,317.0
1290439819->488788633#1,veh_passenger,529.0
8758061->-1323097580#0,veh_passenger,693.0
666886085#0->-1260485929#0,veh_passenger,829.0
-40140017#1->-488788633#2,veh_passenger,444.0
-1332638368#0->40140141#10,veh_passenger,89.0
654530820#0->478286980#0,veh_passenger,189.0
-1260485930#1->39838882,truck_truck,307.0
-143546557->1068074793,veh_passenger,213.0
-451728952#5->515130026#0,veh_passenger,811.0
47087366#2->985675139,veh_passenger,369.0
509646053#1->1068434256#1,veh_passenger,256.0
421846558#1->1068434206,veh_passenger,686.0
1260481155->-9374529#1,veh_passenger,105.0
1068144848#0->1335304372,veh_passenger,294.0
-1068144849#1->40322293,bus_bus,326.0
-438516309->9704194#4,veh_passenger,320.0
178441748#2->428730793#1,truck_truck,1065.0
40109290#3->428730793#1,veh_passenger,1086.0
511404872->511187808#2,bus_bus,48.0
474143552#3->511187815,bus_bus,234.0
-653860562->967993112#1,veh_passenger,172.0
15419906#1->39838751#2,veh_passenger,469.0
515138054->-1068916336,veh_passenger,363.0
-474143552#0->47267007#2,veh_passenger,735.0
15420537#0->-653860562,veh_passenger,824.0
1074771163#1-AddedOffRampEdge->24621218#1,truck_truck,622.0
39920011#3->24576922#1,veh_passenger,614.0
513082641#2-AddedOnRampEdge->1335304373#2,veh_passenger,147.0
40035606#0->-40109290#3,veh_passenger,138.0
-1323097580#0->515130026#1,veh_passenger,2423.0
-511187818->515136604,truck_truck,290.0
975216741->15420801#3,veh_passenger,479.0
-654297637#0->-1260481154,veh_passenger,201.0
10629474#1->-39838751#1,veh_passenger,566.0
-1332638391#0->-521705694#0,veh_passenger,412.0
975216740->-1074771160,veh_passenger,747.0
11635067->39838751#1,veh_passenger,705.0
1068144846#1->40036062#1,veh_passenger,329.0
1335304371->-12247569,veh_passenger,946.0
515124966->-1335304371,veh_passenger,202.0
509524228->509646063#1,veh_passenger,528.0
513272951#1->-40036009#2,veh_passenger,200.0
826496637->-50323229#13,veh_passenger,341.0
71269779->11631594#3,veh_passenger,431.0
-50323229#10->509647505,veh_passenger,557.0
-10250021#0->12090453#0,veh_passenger,312.0
-147711065#0->1323097580#1,veh_passenger,298.0
511187818->39920550#10,veh_passenger,294.0
238219441#0->509646056,veh_passenger,205.0
39920550#6->33683346#0,veh_passenger,188.0
40139504#1->39839107,veh_passenger,2647.0
-40140017#3->838061038,veh_passenger,450.0
-1068144846#1->24577522#2,veh_passenger,526.0
-39921673#1->564273553#2,bus_bus,718.0
-1273251150#1->509646144,veh_passenger,329.0
-8887999#1->1297720367,veh_passenger,171.0
-900279886->10629709#2,veh_passenger,285.0
-47224972#1->-1068144849#2,veh_passenger,261.0
-39838691#10->50323229#14,veh_passenger,880.0
1323097580#1->-1074409256#2,veh_passenger,344.0
39920593#5->-1323097580#1,veh_passenger,190.0
39921192#1->178699051#1,veh_passenger,2523.0
1323097575#2->-1290439817#1,veh_passenger,145.0
401226926#1->-451728952#4,bus_bus,1797.0
1068916335->10628442#3,veh_passenger,76.0
24577455#2->-40140017#2,veh_passenger,519.0
654297629#6->564273553#0,veh_passenger,39.0
-40036009#0->1125986375#1,veh_passenger,308.0
1337646271#0->515130026#0,veh_passenger,157.0
1068144847->1214520074#2,veh_passenger,280.0
-39838751#1->-40036009#3,veh_passenger,583.0
-488788633#2->-39838691#3,truck_truck,222.0
515126385#1->40140141#7,veh_passenger,195.0
39838691#0->509524230,veh_passenger,147.0
40140141#7->428730793#1,veh_passenger,387.0
24577455#0->465144361,veh_passenger,98.0
33683458#2->40109290#5,veh_passenger,63.0
40140141#1->521705695,veh_passenger,684.0
511187808#4-AddedOnRampEdge->-1260485929#3,truck_truck,501.0
47088302#1->-147711065#0,bus_bus,517.0
47267010->39838691#1,veh_passenger,152.0
-50323229#9->10250021#2,veh_passenger,313.0
1211151635#0->1214520074#2,veh_passenger,175.0
39839131->515123438,veh_passenger,558.0
12262310#0-AddedOffRampEdge->-40035325#0,veh_passenger,149.0
1067928306#2->1068434207,veh_passenger,493.0
654297632#0->1214520073#1,veh_passenger,689.0
40297715#2->160077493,bus_bus,1507.0
39838657#0->1131969257,bus_bus,188.0
47267010->-50323229#2,veh_passenger,650.0
654297632#2->-401226926#1,veh_passenger,482.0
967993112#1->8758061,veh_passenger,249.0
-1322916760#1->509646062,veh_passenger,419.0
178702258#0->654297632#0,veh_passenger,640.0
-1068144848#1->-428730807,bus_bus,346.0
413789557->856175962,veh_passenger,582.0
10629709#0->1335304373#0,veh_passenger,116.0
479863106#1->39921673#0,veh_passenger,306.0
10628442#1->-39920593#5,veh_passenger,168.0
1204070283#0->1332638368#0,veh_passenger,185.0
1067953247#0->564273553#4,bus_bus,780.0
-488788630#1->488788637#1,bus_bus,481.0
488788630#1->-39838630#3,veh_passenger,289.0
71269779->39920550#0,veh_passenger,727.0
39838520#1->-654297632#2,veh_passenger,983.0
479863106#1->-654297629#3,bus_bus,672.0
9374529#1->142741729#1,bus_bus,193.0
838061037->24621218#3,veh_passenger,393.0
-653860562->39921025#2,truck_truck,506.0
511404874#1->-39838691#7,veh_passenger,144.0
1234244927#1->1067928306#1,veh_passenger,500.0
-83428923#0->521701858-AddedOffRampEdge,veh_passenger,303.0
-1125986375#1->515123442#2,veh_passenger,197.0
1067928306#2->511187818,bus_bus,339.0
11635067->335802672,veh_passenger,79.0
71269782->-654297629#1,bus_bus,71.0
515138054->-1255099069,veh_passenger,332.0
515124965#1->-1068144846#0,veh_passenger,212.0
-147711065#0->-474143552#3,veh_passenger,160.0
24576922#2->1100626103#3,veh_passenger,90.0
47267007#0->-50323226,bus_bus,499.0
11631594#0->1260485929#0,veh_passenger,512.0
40109239->-1335304386#0,veh_passenger,232.0
-654297637#0->1273405490,veh_passenger,167.0
381945549#0->-1125986375#0,veh_passenger,299.0
24621218#2->-451728952#4,veh_passenger,2920.0
1332638368#2->39920593#4,veh_passenger,549.0
428730818#3->521708587#2,veh_passenger,271.0
499566577#1->10250021#3,veh_passenger,231.0
1211151639->9792174#1-AddedOnRampEdge,veh_passenger,800.0
40140017#1->10629474#1,bus_bus,37.0
-1332638391#1->178583153-AddedOnRampEdge,veh_passenger,600.0
490474063#4->1068144845#0,veh_passenger,313.0
-401226926#0->238219446#1,veh_passenger,168.0
39920505#1->39921673#0,veh_passenger,170.0
-147711065#1->1222181937,bus_bus,156.0
521701860->40139504#1,veh_passenger,263.0
1298335705->474143552#1,truck_truck,339.0
1074409255#0->-573632774,veh_passenger,375.0
666886082#1->-1273251150#0,veh_passenger,796.0
1226645409->39920505#5,veh_passenger,348.0
10250021#2->1222703384#1,veh_passenger,223.0
-573632774->-1201484855,veh_passenger,746.0
515136605->39920505#7,veh_passenger,220.0
654530820#0->666886085#0,veh_passenger,946.0
50323229#5->509646053#0,veh_passenger,334.0
-39838657#2->-838061037,veh_passenger,75.0
488788630#0->-449565665#1,truck_truck,289.0
1064476620#2->178441748#2,veh_passenger,496.0
-1068144845#4->47267010,veh_passenger,264.0
488788630#1->47087992#2,veh_passenger,106.0
-654530820#1->1297720376#1,veh_passenger,252.0
-687878722#0->488788636#0,veh_passenger,278.0
178699054->509646057#1,veh_passenger,703.0
83428923#1->-40138633#3,bus_bus,402.0
-1214520076->511187809,veh_passenger,71.0
490474063#7->482569917#0,veh_passenger,3041.0
-1068916339->-450616334#0,veh_passenger,421.0
1075505400#2->178583148#2-AddedOnRampEdge,veh_passenger,732.0
437445542->40036062#1,veh_passenger,365.0
1298335703->511405572,veh_passenger,117.0
47087992#0->-10628444#1,veh_passenger,326.0
39838751#1->-10628430,veh_passenger,39.0
47224972#0->1332638368#2,veh_passenger,59.0
515123438->1067953239#1,veh_passenger,255.0
-1335304385->1236283454,truck_truck,261.0
40035325#0->1226645409,veh_passenger,2667.0
39920550#4->40035606#0,veh_passenger,246.0
515130026#1->39921025#6,veh_passenger,212.0
39921025#5->50323229#15,veh_passenger,315.0
40297715#0->-50323229#15,veh_passenger,225.0
-513272949->-50323229#11,truck_truck,1201.0
1068144845#4->83563455,veh_passenger,353.0
1075505400#2->12247568#1,veh_passenger,620.0
515130026#1->1290439817#0,veh_passenger,126.0
13909444#4->39920593#6,veh_passenger,340.0
-1260485930#1->515123442#2,veh_passenger,175.0
40140141#6->39920550#5,veh_passenger,302.0
-428730807->-1335304385,veh_passenger,257.0
1068144846#1->474143552#6,veh_passenger,231.0
1204070281->1067953239#0,veh_passenger,184.0
-39838751#2->-47224972#1,veh_passenger,171.0
482569917#1->33683346#0,veh_passenger,341.0
1226645411->1211151635#1,veh_passenger,369.0
1222703383->238219441#0,veh_passenger,231.0
499566574#2->1067953239#0,veh_passenger,108.0
40115810#0->666886084#0,veh_passenger,1363.0
40297715#3->39920550#4,bus_bus,115.0
1067928306#0->511187808#2,veh_passenger,299.0
1196008692#1->178583167#0,veh_passenger,17.0
1068434235->509524229,veh_passenger,164.0
-40138239#1->1297720376#0,veh_passenger,1742.0
11635095->-1067928307#2,veh_passenger,184.0
-1125986374->-47224972#0,veh_passenger,195.0
985675139->178702239#0,veh_passenger,2899.0
-761486028#0->-178723097#0,veh_passenger,1177.0
1332638368#2->47087992#3,veh_passenger,220.0
142741729#1->40139504#1,bus_bus,209.0
-428730813#1->40035325#1,veh_passenger,355.0
1068434203->40140141#9,veh_passenger,265.0
14924729#3->1231065652-AddedOnRampEdge,veh_passenger,805.0
-47224972#0->-47224972#0,veh_passenger,1.0
-40139708->1067928305#0,veh_passenger,1040.0
-515130026#1->40115810#0,bus_bus,352.0
1323097575#0->513272950#0,veh_passenger,938.0
-405382146#0->513082627,veh_passenger,642.0
40140141#2->-257421487#0,veh_passenger,61.0
-1236283454->449565665#2,veh_passenger,1029.0
1214520076->-511187807,veh_passenger,180.0
449565665#1->-40139504#1,veh_passenger,952.0
1335304375->-474143552#6,veh_passenger,60.0
-10250021#2->521713925,bus_bus,371.0
10629709#1->178583146,veh_passenger,2836.0
967993112#1->-1335304386#0,truck_truck,221.0
1323097575#1->178699051#1,truck_truck,2636.0
-40297715#0->-1125986377#1,veh_passenger,77.0
564273553#4->1074409232#1,veh_passenger,128.0
40297885#1->39921025#8,truck_truck,381.0
24577455#1->-40138239#2,veh_passenger,326.0
515130026#1->509524271,veh_passenger,123.0
-1332638368#2->1421367508,veh_passenger,123.0
1125986374->1254816452,veh_passenger,96.0
39920684#0->-40035325#2,veh_passenger,169.0
-40138633#3->1125986385#0,veh_passenger,314.0
1068074793->39920593#5,veh_passenger,266.0
1214520075->1074771170,truck_truck,213.0
513082623->-761486028#0,veh_passenger,311.0
1125986375#1->-437445540,veh_passenger,358.0
1322916760#1->-40035904#1,veh_passenger,300.0
39920505#3->-1125986375#0,veh_passenger,335.0
11631594#3->515130028#1-AddedOnRampEdge,veh_passenger,2757.0
413789558#1->24621218#3,veh_passenger,352.0
1074409255#2->-1254633077#1,bus_bus,358.0
475044040#4->-238219449,veh_passenger,99.0
39920505#7->-1068144845#4,veh_passenger,332.0
40140141#9->-142741729#1,veh_passenger,199.0
-40138633#1->515040940#0,veh_passenger,1490.0
-437445539#0->515040940#0,veh_passenger,1264.0
1207401652#2->511187808#1,veh_passenger,126.0
1068434199->437445539#1,veh_passenger,193.0
-428730813#1->1214520075,veh_passenger,155.0
654297637#2->521705694#1,veh_passenger,431.0
39920550#6->10250021#4,veh_passenger,344.0
-1335304371->49224804#1,veh_passenger,183.0
654297632#2->-40109239,veh_passenger,156.0
39839521->511404874#0,veh_passenger,796.0
238219441#0->-449565665#0,veh_passenger,748.0
-1335304373#1->465144361,veh_passenger,254.0
-40035606#0->47087992#5,veh_passenger,807.0
513272950#1->9832326#1,veh_passenger,520.0
1125986375#0->-1068916338,veh_passenger,192.0
-1335304373#2->39920593#5,veh_passenger,124.0
39838520#2->-33683458#0,veh_passenger,1288.0
479863106#0->39920505#9,veh_passenger,253.0
1067928306#2->-1125986377#1,veh_passenger,390.0
10628442#1->1196008691#1,bus_bus,271.0
50323229#15->-14924729#1,veh_passenger,429.0
-1100626088->40140017#3,veh_passenger,834.0
9704194#1->-1214520079,veh_passenger,122.0
47087992#0->240666069#2,veh_passenger,180.0
39920550#8->-40138633#2,veh_passenger,315.0
160077494->511405572,veh_passenger,1356.0
11635095->-9374529#1,bus_bus,231.0
-449565665#1->40138239#1,veh_passenger,1523.0
-47267007#2->40138941#2,veh_passenger,424.0
-10250021#3->39921025#5,veh_passenger,403.0
1226645408->24621218#4,veh_passenger,270.0
10629474#1->509646057#0,bus_bus,441.0
1260485929#1->511187815,veh_passenger,106.0
39921673#1->509646054,veh_passenger,265.0
-428730807->1196008691#1,veh_passenger,288.0
40140141#0->-240666072#1,veh_passenger,56.0
511187811->-654297635#1,truck_truck,350.0
39920011#0->1234244925#2,veh_passenger,1003.0
-50323229#2->1273251150#1,veh_passenger,81.0
40138239#2->39921673#0,veh_passenger,259.0
488788626#1->967993112#0,veh_passenger,2471.0
40138239#2->-985133430,bus_bus,434.0
39920011#1->-40036009#2,veh_passenger,210.0
1335304376#1->39920550#2,veh_passenger,152.0
482569917#0->39921673#1,veh_passenger,340.0
509524228->178702248,veh_passenger,243.0
509646059->511187808#3,veh_passenger,227.0
-856175964->1068434200#1,veh_passenger,316.0
381945551->-428730813#3,veh_passenger,62.0
-50323229#2->39920505#13,veh_passenger,227.0
150928465->40138633#1,veh_passenger,304.0
39838520#0->1068144845#2,veh_passenger,190.0
1335304386#1->511409187,veh_passenger,894.0
1231065653->10628444#2,truck_truck,210.0
40140141#6->-169562956,veh_passenger,110.0
13909444#0->-474143552#4,veh_passenger,194.0
1214520075->178702251,bus_bus,161.0
564273553#0->1214520070,veh_passenger,127.0
1214520076->-564273553#1,veh_passenger,275.0
-39920593#0->40297647#1,veh_passenger,149.0
39921025#3->1207401652#2,veh_passenger,338.0
521704040->-238219449,veh_passenger,406.0
240666069#0->428730800,veh_passenger,55.0
1125986379#0->-1214520076,veh_passenger,229.0
1214520073#1->-147711065#0,veh_passenger,1156.0
33683346#1->-39838751#1,veh_passenger,692.0
-39838691#8->1337115429,veh_passenger,132.0
-1125986378#1->1290456019,veh_passenger,2274.0
1368740247->-39838691#9,veh_passenger,1330.0
178699058->-1015424648,veh_passenger,298.0
-39838530->-1074409256#2,veh_passenger,417.0
509524227#0->24621218#1,veh_passenger,161.0
1067953239#1->-178723097#0,veh_passenger,1160.0
1298335705->39920550#7,veh_passenger,264.0
509646057#0->511404873#0,veh_passenger,2033.0
-1015424648->-761486028#1,bus_bus,322.0
654297629#1->-178702258#1,bus_bus,1403.0
39920505#1->39366819#1,veh_passenger,1186.0
654297629#0->238219446#0,truck_truck,1528.0
-1332638391#0->33683458#2,veh_passenger,329.0
1260485929#0->-33683346#1,veh_passenger,357.0
761486028#0->856175964,veh_passenger,128.0
1368740247-AddedOffRampEdge->509646063#1,veh_passenger,1123.0
-39838657#3->1211151635#0,veh_passenger,170.0
511404875->-1273251150#1,veh_passenger,432.0
1067852461->422842976,veh_passenger,906.0
-39920222->-1067928305#1,veh_passenger,2429.0
39838530->513082641#2-AddedOnRampEdge,veh_passenger,502.0
1278784167#0->488788630#0,veh_passenger,414.0
-449565665#2->39921672,veh_passenger,962.0
1075505400#0->515130027,veh_passenger,910.0
-654297635#1->1100626087,veh_passenger,503.0
488788630#2->437445539#0,bus_bus,57.0
14924729#2->40138941#1,veh_passenger,341.0
40139504#1->654297630,veh_passenger,169.0
178583167#1->-1226645410,veh_passenger,2354.0
178702243#1-AddedOnRampEdge->39838657#0,veh_passenger,393.0
761486028#1->1067928305#0,veh_passenger,365.0
10628430->50323229#14,veh_passenger,1453.0
428730800->511404880#0,veh_passenger,73.0
24576922#2->1332638391#0,bus_bus,1238.0
521704042#0->-40297715#0,veh_passenger,273.0
1260485929#1->515126385#0,bus_bus,349.0
499566574#2->437445541#2,veh_passenger,1527.0
39838691#8->-47267007#0,veh_passenger,217.0
-1290439818->1335304373#1,bus_bus,246.0
15420537#1->-116831467,veh_passenger,323.0
39920593#4->1231065643,veh_passenger,197.0
1064476620#3->-654297637#1,veh_passenger,162.0
-40297715#2->335802664,veh_passenger,2326.0
39920550#13->687878725,veh_passenger,399.0
437445541#0->509646057#2,veh_passenger,239.0
967985512->39920550#1,veh_passenger,276.0
1337646274->1207401652#1,veh_passenger,356.0
-10748036->49224804#0,veh_passenger,195.0
68574206->1338361263,veh_passenger,283.0
-654297637#0->538432099,truck_truck,461.0
178583167#1->-1204070283#1,truck_truck,222.0
1324405511->13909444#4,veh_passenger,414.0
47087993#1->1260485932,veh_passenger,449.0
40036062#0->1068434236,veh_passenger,310.0
439836128#0->-40109290#1,veh_passenger,270.0
47267007#1->-40109290#4,bus_bus,439.0
1255099069->511404873#1,truck_truck,382.0
-573632774->474143552#1,veh_passenger,245.0
428730813#2->178702251-AddedOffRampEdge,veh_passenger,257.0
-1327579142->39838520#0,veh_passenger,1253.0
856175964->-39838691#10,veh_passenger,824.0
-50323229#10->515126384,veh_passenger,2527.0
39920684#2->-47224972#0,veh_passenger,326.0
1273251151->47267011#1,veh_passenger,549.0
437445541#1->1067953239#1,veh_passenger,431.0
40036062#1->39838751#1,veh_passenger,1096.0
-1068144849#1->-39921531,veh_passenger,351.0
-687878725->1074409232#1,veh_passenger,191.0
40297715#1->-39838691#2,veh_passenger,1163.0
1292568612->-1338361263,veh_passenger,992.0
1067928306#2->450616334#0,veh_passenger,323.0
40138239#2->39920505#8,veh_passenger,236.0
39920684#1->1074771163#1-AddedOffRampEdge,veh_passenger,813.0
40036009#2->1075505400#2,veh_passenger,1251.0
39763700#0->39838657#2,veh_passenger,87.0
490474063#6->1231065652,veh_passenger,2027.0
8887999#0->1068434199,veh_passenger,299.0
1337646276->1226645410,veh_passenger,175.0
-428730813#2->-1260481154,veh_passenger,182.0
1234244925#0->1298335702,truck_truck,1445.0
24576913#0->666886081,veh_passenger,1430.0
1323097579#1->238219441#2,veh_passenger,443.0
-10628444#1->39921025#1,veh_passenger,152.0
1421367508->11635146#0-AddedOffRampEdge,veh_passenger,284.0
1125986374->474143552#0,veh_passenger,232.0
50323229#14->521701859,veh_passenger,329.0
178699051#0->-1067928305#2,veh_passenger,343.0
1074409255#0->-856175964,veh_passenger,1497.0
39920550#11->-488788637#0,bus_bus,352.0
1260481153->-1125986385#0,veh_passenger,131.0
509524228->40109290#1,veh_passenger,432.0
-147711065#1->511409188#0,veh_passenger,417.0
509524271->-1255099069,bus_bus,197.0
1064476620#2->509647506,veh_passenger,479.0
428730793#0->460316444,bus_bus,20.0
1237953497->9833223-AddedOnRampEdge,veh_passenger,2053.0
10628430->47087366#2,veh_passenger,1438.0
-515123442#0->1260485931#0,bus_bus,286.0
