routeKey,class,TT_freeflow
515123438->1067953239#1,veh_passenger,430.0
1068144846#1->474143552#6,veh_passenger,327.0
39839131->515123438,veh_passenger,1188.0
11635095->-1067928307#2,veh_passenger,184.0
1074409255#0->-856175964,veh_passenger,327.0
482569917#1->33683346#0,veh_passenger,431.0
1332638368#2->47087992#3,veh_passenger,219.0
142741729#1->40139504#1,bus_bus,209.0
1068434203->40140141#9,veh_passenger,265.0
-47224972#0->-47224972#0,veh_passenger,1.0
1226645411->1211151635#1,veh_passenger,458.0
-1327579142->39838520#0,veh_passenger,262.0
1074771160->-1332638368#0,veh_passenger,399.0
1064476620#0->12090453#1,veh_passenger,614.0
-428730807->-1335304385,veh_passenger,432.0
40140141#2->-257421487#0,veh_passenger,61.0
1068434235->509524229,veh_passenger,249.0
-449565665#2->39921672,veh_passenger,251.0
1075505400#0->515130027,veh_passenger,194.0
-40035606#0->47087992#5,veh_passenger,537.0
39838691#9->1214520078,veh_passenger,303.0
1211151639->9792174#1-AddedOnRampEdge,veh_passenger,1340.0
1335304375->-474143552#6,veh_passenger,72.0
-1125986374->-47224972#0,veh_passenger,311.0
513272950#1->9832326#1,veh_passenger,248.0
39838691#6->-40297715#0,veh_passenger,379.0
1214520076->-511187807,veh_passenger,237.0
1067852461->422842976,veh_passenger,290.0
-39838691#0->1204070283#1,veh_passenger,316.0
515130026#1->509524271,veh_passenger,104.0
564273553#4->1074409232#1,veh_passenger,129.0
40297885#1->39921025#8,truck_truck,381.0
24577455#1->-40138239#2,veh_passenger,326.0
-1125986386->511187808#3,veh_passenger,59.0
10628430->47087366#2,veh_passenger,410.0
257421487#0->1074771163#1,veh_passenger,310.0
-10250021#2->521713925,bus_bus,449.0
1068074793->39920593#5,veh_passenger,208.0
-1332638368#2->1421367508,veh_passenger,123.0
513082623->-761486028#0,veh_passenger,269.0
-40297715#0->-1125986377#1,veh_passenger,130.0
967993112#1->-1335304386#0,truck_truck,310.0
1125986374->1254816452,veh_passenger,95.0
160077494->511405572,veh_passenger,1141.0
39838657#3->-654297635#1,veh_passenger,400.0
39920684#0->-40035325#2,veh_passenger,169.0
1074409255#2->-1254633077#1,bus_bus,322.0
-40138633#3->1125986385#0,veh_passenger,314.0
1368740247->-39838691#9,veh_passenger,880.0
-1335304371->49224804#1,veh_passenger,98.0
1214520075->1074771170,truck_truck,213.0
413789558#1->24621218#3,veh_passenger,353.0
-428730813#1->40035325#1,veh_passenger,623.0
475044040#4->-238219449,veh_passenger,100.0
39920550#8->-40138633#2,veh_passenger,151.0
40140141#9->-142741729#1,veh_passenger,199.0
1125986375#1->-437445540,veh_passenger,392.0
1207401652#2->511187808#1,veh_passenger,125.0
-428730813#1->1214520075,veh_passenger,149.0
-1335304373#1->465144361,veh_passenger,198.0
1067928306#2->-1125986377#1,veh_passenger,286.0
39920505#3->-1125986375#0,veh_passenger,389.0
654297637#2->521705694#1,veh_passenger,424.0
39920550#6->10250021#4,veh_passenger,345.0
39838530->513082641#2-AddedOnRampEdge,veh_passenger,191.0
1292568612->-1338361263,veh_passenger,246.0
654297632#2->-40109239,veh_passenger,156.0
10628442#1->1196008691#1,bus_bus,187.0
40297715#1->-39838691#2,veh_passenger,434.0
1322916760#1->-40035904#1,veh_passenger,382.0
50323229#15->-14924729#1,veh_passenger,356.0
1068434199->437445539#1,veh_passenger,249.0
39920505#7->-1068144845#4,veh_passenger,422.0
-1335304373#2->39920593#5,veh_passenger,80.0
-40138633#2->47087992#4,veh_passenger,590.0
-10250021#3->39921025#5,veh_passenger,316.0
1125986375#0->-1068916338,veh_passenger,193.0
-24576913#0->-14924729#3,veh_passenger,395.0
511187811->-654297635#1,truck_truck,260.0
509646059->511187808#3,veh_passenger,91.0
-405382146#0->513082627,veh_passenger,1003.0
479863106#0->39920505#9,veh_passenger,253.0
856175964->-39838691#10,veh_passenger,201.0
47087992#0->240666069#2,veh_passenger,183.0
40036009#2->1075505400#2,veh_passenger,615.0
9704194#1->-1214520079,veh_passenger,141.0
40036062#1->39838751#1,veh_passenger,502.0
1260485929#1->511187815,veh_passenger,112.0
-50323229#2->39920505#13,veh_passenger,137.0
150928465->40138633#1,veh_passenger,214.0
40035904#0->1226645411,veh_passenger,544.0
482569917#0->39921673#1,veh_passenger,296.0
178702253->9374529#1,veh_passenger,231.0
40140141#0->-240666072#1,veh_passenger,57.0
40138239#2->39921673#0,veh_passenger,255.0
-50323229#2->1273251150#1,veh_passenger,81.0
1064476625->488788630#1,veh_passenger,416.0
39920011#1->-40036009#2,veh_passenger,210.0
10629474#1->509646057#0,bus_bus,496.0
39921673#1->509646054,veh_passenger,313.0
509524228->178702248,veh_passenger,245.0
381945551->-428730813#3,veh_passenger,61.0
11635095->-9374529#1,bus_bus,348.0
33683346#1->-39838751#1,veh_passenger,585.0
1335304376#1->39920550#2,veh_passenger,210.0
12247568#0->-1125986406#0,veh_passenger,361.0
1231065653->10628444#2,truck_truck,209.0
40140141#6->-169562956,veh_passenger,109.0
-428730807->1196008691#1,veh_passenger,400.0
13909444#0->-474143552#4,veh_passenger,194.0
40138239#2->-985133430,bus_bus,517.0
-47267007#2->40138941#2,veh_passenger,600.0
39920684#1->1074771163#1-AddedOffRampEdge,veh_passenger,354.0
-856175964->1068434200#1,veh_passenger,385.0
39921025#3->1207401652#2,veh_passenger,337.0
-39920593#0->40297647#1,veh_passenger,149.0
521704040->-238219449,veh_passenger,406.0
1226645408->24621218#4,veh_passenger,447.0
240666069#0->428730800,veh_passenger,54.0
1214520075->178702251,bus_bus,194.0
1214520076->-564273553#1,veh_passenger,288.0
1125986379#0->-1214520076,veh_passenger,252.0
-449565665#2->1260485930#1,truck_truck,404.0
39920505#12->1067928307#2,bus_bus,715.0
1332638391#2->-654297629#3,veh_passenger,350.0
178699058->-1015424648,veh_passenger,299.0
509524227#0->24621218#1,veh_passenger,160.0
83563455->-1204070283#1,veh_passenger,351.0
-39838691#8->1337115429,veh_passenger,145.0
1298335705->39920550#7,veh_passenger,262.0
564273553#0->1214520070,veh_passenger,208.0
1278784167#0->488788630#0,veh_passenger,357.0
-1015424648->-761486028#1,bus_bus,353.0
761486028#0->856175964,veh_passenger,141.0
-39838657#3->1211151635#0,veh_passenger,171.0
-654297635#1->1100626087,veh_passenger,491.0
-1332638391#0->33683458#2,veh_passenger,385.0
39838520#0->1068144845#2,veh_passenger,383.0
40140141#1->-178723097#0,veh_passenger,272.0
1255099069->511404873#1,truck_truck,161.0
654297629#0->509646055,veh_passenger,235.0
488788630#2->437445539#0,bus_bus,56.0
10748045#2->509524225,veh_passenger,351.0
14924729#2->40138941#1,veh_passenger,343.0
40139504#1->654297630,veh_passenger,169.0
39920550#13->687878725,veh_passenger,273.0
1100626087->39921025#6,veh_passenger,155.0
1260485929#0->-33683346#1,veh_passenger,444.0
761486028#1->1067928305#0,veh_passenger,366.0
428730800->511404880#0,veh_passenger,68.0
-33683346#2->1214520068,bus_bus,574.0
1324405511->13909444#4,veh_passenger,278.0
521704042#0->-40297715#0,veh_passenger,279.0
1260485929#1->515126385#0,bus_bus,348.0
654297629#3->39920593#5,bus_bus,530.0
451728952#4->10628430,veh_passenger,261.0
39838691#8->-47267007#0,veh_passenger,218.0
-654297637#0->538432099,truck_truck,360.0
450616334#0->-50323229#14,veh_passenger,421.0
967985512->39920550#1,veh_passenger,204.0
-1290439818->1335304373#1,bus_bus,246.0
511404875->-1273251150#1,veh_passenger,551.0
15420537#1->-116831467,veh_passenger,325.0
-1125986386->-401226926#0,veh_passenger,407.0
-147711065#1->511409188#0,veh_passenger,120.0
1337646274->1207401652#1,veh_passenger,296.0
39920593#4->1231065643,veh_passenger,197.0
437445541#0->509646057#2,veh_passenger,195.0
1064476620#3->-654297637#1,veh_passenger,162.0
40115810#1->511404873#1,veh_passenger,265.0
39838657#0->1064476624,veh_passenger,246.0
178702243#1-AddedOnRampEdge->39838657#0,veh_passenger,481.0
47087993#1->1260485932,veh_passenger,408.0
40109239->-12247568#1,veh_passenger,772.0
-10748036->49224804#0,veh_passenger,189.0
439836128#0->-40109290#1,veh_passenger,232.0
1272337498#0->-39838691#6,veh_passenger,356.0
178583167#1->-1204070283#1,truck_truck,226.0
68574206->1338361263,veh_passenger,302.0
12262310#0-AddedOffRampEdge->564273553#2,veh_passenger,457.0
39920684#2->-47224972#0,veh_passenger,281.0
1273251151->47267011#1,veh_passenger,496.0
178699051#0->-1067928305#2,veh_passenger,188.0
-573632774->474143552#1,veh_passenger,244.0
8887999#0->1068434199,veh_passenger,229.0
40036062#0->1068434236,veh_passenger,361.0
50323229#14->521701859,veh_passenger,214.0
39763700#2->1068144844,bus_bus,362.0
1064476620#2->509647506,veh_passenger,351.0
-1068144849#1->-39921531,veh_passenger,348.0
-687878725->1074409232#1,veh_passenger,189.0
39763700#0->39838657#2,veh_passenger,88.0
1323097579#1->238219441#2,veh_passenger,406.0
12090453#1->71269779,veh_passenger,303.0
761486028#1->1067928306#0,veh_passenger,267.0
1337646276->1226645410,veh_passenger,174.0
428730813#2->178702251-AddedOffRampEdge,veh_passenger,338.0
39920550#11->-488788637#0,bus_bus,313.0
40138239#2->39920505#8,veh_passenger,285.0
985133430->509646052,truck_truck,255.0
-1204070283#1->654297629#2,veh_passenger,238.0
-10628444#1->39921025#1,veh_passenger,151.0
1125986374->474143552#0,veh_passenger,231.0
1421367508->11635146#0-AddedOffRampEdge,veh_passenger,285.0
39920593#0->564273553#2,veh_passenger,363.0
1260481153->-1125986385#0,veh_passenger,131.0
160078084-AddedOnRampEdge->-1332638391#1,veh_passenger,233.0
509524271->-1255099069,bus_bus,197.0
47267007#1->-40109290#4,bus_bus,618.0
-654297637#2->39838657#1,veh_passenger,364.0
428730793#0->460316444,bus_bus,21.0
-428730813#2->-1260481154,veh_passenger,272.0
-39838691#1->24577455#1,veh_passenger,338.0
437445541#1->1067953239#1,veh_passenger,580.0
478286980#0->1064476620#3,veh_passenger,420.0
-515123442#0->1260485931#0,bus_bus,285.0
1067928306#2->450616334#0,veh_passenger,465.0
8887999#1->47225638#0,veh_passenger,118.0
515124966->-450616334#0,veh_passenger,179.0
509524228->40109290#1,veh_passenger,484.0
499566574#1->967985513#3,veh_passenger,251.0
40138941#1->-40035992,veh_passenger,348.0
15420537#1->9833223,veh_passenger,266.0
1332638391#1->238219449,veh_passenger,337.0
-437445542->-40140017#0,veh_passenger,392.0
83428923#1->564273553#2,truck_truck,263.0
12247569->40138633#1,veh_passenger,630.0
-405382146#0->40035606#2,veh_passenger,417.0
-40036009#0->1068434236,veh_passenger,380.0
1260481154->515136603,veh_passenger,313.0
-40109290#3->-50323229#13,veh_passenger,13.0
39763700#2->39920593#5,veh_passenger,416.0
-449565665#2->-1068144849#0,bus_bus,451.0
1068434205->-50323229#10,veh_passenger,397.0
178583140#0->1064398309#1,veh_passenger,305.0
238219446#0->-509646056,veh_passenger,187.0
-1254816454->39921025#3,veh_passenger,271.0
1214520071->39920593#4,veh_passenger,144.0
169562956->40138941#1,veh_passenger,270.0
-1327579142->-1214520076,veh_passenger,261.0
654297635#1->12090453#0,veh_passenger,386.0
1290439818->178699051#1,veh_passenger,78.0
1067852461->-1255099069,veh_passenger,76.0
11635146#0->488788633#0,veh_passenger,383.0
47087993#3->511404880#0,veh_passenger,336.0
39920505#0->654297635#0,veh_passenger,317.0
178441748#0->-10628442#3,veh_passenger,363.0
509646059->-40138239#1,truck_truck,325.0
1278784167#0->1074409255#0,veh_passenger,325.0
509646144->511187808#2,veh_passenger,141.0
437445541#1->515130028#1-AddedOnRampEdge,veh_passenger,183.0
-169562956->474143552#4,veh_passenger,290.0
178702258#0->1125986378#1,veh_passenger,104.0
1234244925#0->-147711065#2,veh_passenger,400.0
1214520074#5->-12247568#1,truck_truck,141.0
-39366819#1->-10628442#0,veh_passenger,235.0
-40138633#1->687878725,veh_passenger,448.0
1298335702->-515040940#0,bus_bus,400.0
-50323229#0->449565665#3,veh_passenger,547.0
178699054->178702239#0,veh_passenger,270.0
1322916760#1->169562956,veh_passenger,315.0
515136605->50323229#11,veh_passenger,507.0
24576922#0->40138633#2,veh_passenger,360.0
687878722#0->40035606#2,veh_passenger,533.0
1421367508->666886084#1,veh_passenger,490.0
-10628442#0->-654297632#2,veh_passenger,148.0
475044040#0->178702248,veh_passenger,432.0
-83428923#1->1211151635#1,veh_passenger,427.0
-50323229#14->-488788633#0,veh_passenger,625.0
654297637#1->1068144845#2,veh_passenger,309.0
437445540->-40035904#1,veh_passenger,488.0
-39838691#8->428730813#1,veh_passenger,189.0
-1068144844->39921025#8,veh_passenger,449.0
11635095->666886085#1,veh_passenger,368.0
47087366#0->1254816452,veh_passenger,418.0
1235501861#2->475044040#3,bus_bus,153.0
-437445539#1->40035606#1,bus_bus,576.0
240666072#0->1222181935,veh_passenger,162.0
-142741729#1->1214520074#1,bus_bus,403.0
-39838751#1->1211151640,veh_passenger,421.0
-515126384->509646057#0,bus_bus,245.0
-1260485931#1->564273553#4,veh_passenger,478.0
1074409255#0->1125986375#1,veh_passenger,704.0
1254633077#0->509646057#0,veh_passenger,272.0
-428730807->488788626#3,veh_passenger,378.0
1125986375#0->1068144845#3,veh_passenger,269.0
24577522#0->515136607,veh_passenger,221.0
-900279886->474143552#0,truck_truck,227.0
14924729#2->509524224,veh_passenger,62.0
1323097580#0->1323097580#0,veh_passenger,6.0
1068434203->1235501861#2,veh_passenger,337.0
279209078->178583140#1,veh_passenger,463.0
-488788630#1->-428730813#3,veh_passenger,48.0
475044040#1->428730793#0,veh_passenger,505.0
50323229#9->-451728952#1,veh_passenger,449.0
33683346#2->509646057#2,veh_passenger,319.0
1335304374->-1131969257,bus_bus,403.0
39921025#5->521704036,veh_passenger,525.0
-40138239#3->142741729#1,veh_passenger,217.0
488788629->39838520#0,veh_passenger,229.0
1326193810->-488788633#0,truck_truck,537.0
-142741729#1->39838657#0,veh_passenger,406.0
47087993#6->1125986379#1,veh_passenger,277.0
-1125986406#0->967985513#2,veh_passenger,164.0
1260485931#0->39838520#3,veh_passenger,412.0
39920550#7->510107701,veh_passenger,255.0
1068074793->-1326094888,veh_passenger,597.0
1327579142->1074409232#1,veh_passenger,447.0
-1237953494->1125986406#0,veh_passenger,213.0
1068144845#4->24577455#2,veh_passenger,423.0
511187808#3->-39920593#0,veh_passenger,357.0
1260481154->-40297715#3,veh_passenger,251.0
515130028#0->1125986375#1,veh_passenger,205.0
39838691#5->1237953494,veh_passenger,649.0
39920505#5->9704194#3,bus_bus,272.0
-1273251152->-1068144845#3,veh_passenger,355.0
238219446#1->666886084#1,bus_bus,222.0
-1125986379#0->-474143552#4,veh_passenger,229.0
1272548721->1234244925#1,truck_truck,230.0
1292568612->13909444#7,veh_passenger,307.0
1214520073#1->1337646275,veh_passenger,313.0
71269779->-39920593#5,veh_passenger,612.0
985133430->1323097575#0,veh_passenger,350.0
178699049->178583153-AddedOnRampEdge,veh_passenger,362.0
1368740247-AddedOffRampEdge->-1074771160,veh_passenger,383.0
-50323229#0->1332638391#0,veh_passenger,280.0
1297720376#1->1273251151,veh_passenger,255.0
-39838657#3->39920550#5,veh_passenger,507.0
178699051#0->-40140017#2,veh_passenger,438.0
39763700#6->451728952#4,veh_passenger,701.0
40138239#1->1324405519,bus_bus,217.0
-40138633#1->687878725,bus_bus,587.0
39920222->1421564739,veh_passenger,591.0
-422842976->72157792,veh_passenger,119.0
-50323229#3->47157282#1,veh_passenger,394.0
-33683346#0->1326193809,veh_passenger,57.0
1118804257->511409188#0,veh_passenger,251.0
68574202->9832326#1,truck_truck,212.0
39920505#8->1125986379#0,veh_passenger,293.0
1125986378#0->40297647#2,veh_passenger,238.0
39920550#2->-900279886,veh_passenger,132.0
33683458#2->-654297636,bus_bus,60.0
-1125986379#0->238219468,veh_passenger,223.0
1068434256#1->40139504#0,veh_passenger,345.0
1272337500->24621218#4,veh_passenger,149.0
-39838984#1->-40138239#0,veh_passenger,291.0
1327579131->1326193809,veh_passenger,298.0
-515123442#4->39838657#0,bus_bus,143.0
1324405519->1125986373#3,veh_passenger,412.0
-1125986375#1->238219446#1,veh_passenger,231.0
178441748#1->-8887999#2,veh_passenger,534.0
413789558#0->1064476624,veh_passenger,475.0
50323229#9->-8887999#2,veh_passenger,355.0
564273553#3->9792174#1-AddedOnRampEdge,veh_passenger,672.0
515123438->428730793#1,bus_bus,283.0
142741729#1->11635146#0,veh_passenger,350.0
1231065644->-40035325#2,veh_passenger,181.0
-1278784167#1->39920505#2,veh_passenger,337.0
654530820#0->39920593#2,veh_passenger,465.0
488788633#2->40297715#3,veh_passenger,314.0
-1068144845#2->40297715#2,veh_passenger,255.0
-1335304386#1->413789558#1,veh_passenger,688.0
1068434202->1125986377#1,veh_passenger,64.0
-488788629->-40109290#1,veh_passenger,326.0
474143552#0->1201484855,veh_passenger,163.0
83428923#0->428730818#2,veh_passenger,493.0
-224146621->-47267007#2,veh_passenger,226.0
39920550#5->1064476618#0,veh_passenger,290.0
39920505#9->40036062#0,veh_passenger,109.0
-40109290#3->39838751#0,veh_passenger,338.0
-1254633077#1->-50323229#14,veh_passenger,13.0
47087993#6->39920550#0,veh_passenger,243.0
39920505#7->509524271,veh_passenger,496.0
-33683346#1->-10628442#3,veh_passenger,188.0
-50323229#14->437445541#0,veh_passenger,739.0
-40036009#1->39920550#11,veh_passenger,189.0
1075505400#3->40139708,veh_passenger,153.0
178583167#1->40138239#1,veh_passenger,123.0
24577455#2->437445542,veh_passenger,279.0
-33683346#1->-513272949,veh_passenger,478.0
40138633#1->-40109290#1,veh_passenger,125.0
515130027->147711065#1,veh_passenger,531.0
-654297633->1064476620#0,bus_bus,187.0
40297647#0->10749498,veh_passenger,397.0
50323229#0->515126385#1,veh_passenger,351.0
654297636->50323226,veh_passenger,111.0
1260485929#3->-521705694#1,bus_bus,455.0
-1335304386#0->-39838691#7,veh_passenger,324.0
-687878722#2->511187810,veh_passenger,259.0
-50323229#14->40035325#1,bus_bus,112.0
49224804#0->-413789558#1,veh_passenger,453.0
10628442#2->40035325#2,veh_passenger,261.0
-687878722#2->1068144846#0,veh_passenger,248.0
-1260485930#1->-730912750,bus_bus,308.0
-654297629#1->-1015424648,veh_passenger,128.0
-449565665#0->40140141#10,veh_passenger,325.0
47224972#1->1118804256#0,veh_passenger,132.0
761486028#1->-10628442#0,veh_passenger,237.0
-169562956->-1260485931#0,veh_passenger,103.0
-1297720376#0->-1125986375#0,veh_passenger,226.0
147711065#1->-39838691#10,bus_bus,252.0
39920550#2->439836130#0-AddedOffRampEdge,veh_passenger,301.0
1323097575#3->-521705694#0,veh_passenger,413.0
451728952#3->40138239#1,veh_passenger,435.0
178699056#2->40297715#0,truck_truck,511.0
-1222703383->-83563455,veh_passenger,601.0
1207401652#0->968332513#1,veh_passenger,292.0
488788626#1->1064476620#0,veh_passenger,267.0
-39838691#10->33683458#1,veh_passenger,537.0
-856175964->1222703382,veh_passenger,189.0
1260481155->40138633#0,veh_passenger,393.0
1290439817#1->24577522#2,veh_passenger,173.0
50323229#6->-1068144847,veh_passenger,711.0
1214520071->24577522#1,veh_passenger,296.0
-40036062#1->9833223,veh_passenger,324.0
47087992#3->460316444,veh_passenger,220.0
-40036009#1->1067928307#2,truck_truck,537.0
511405572->-474143552#4,veh_passenger,152.0
515124965#1->511409188#1,veh_passenger,100.0
40035325#2->-40140017#1,veh_passenger,73.0
39921025#0->50323229#0,veh_passenger,223.0
-1222703384#1->24577455#2,truck_truck,210.0
654297637#1->40035606#3,veh_passenger,210.0
1337646271#0->1214520071,veh_passenger,102.0
39366819#0->-838061038,veh_passenger,62.0
39921025#3->39920684#0,veh_passenger,174.0
-1326094888->1260485931#0,veh_passenger,770.0
12090453#1->-47087366#2,bus_bus,310.0
1235754993#1->1201484855,veh_passenger,34.0
-511187807->-1338361263,veh_passenger,70.0
515136603->1337115429,veh_passenger,279.0
-40109290#4->-488788633#1,veh_passenger,568.0
178702253->40035606#0,bus_bus,240.0
-39921672->72157794,veh_passenger,94.0
1211151640->515130026#0,bus_bus,331.0
666886086#1->147711065#1,veh_passenger,377.0
39763700#1->-1125986377#0,veh_passenger,810.0
142741729#1->40297715#3,veh_passenger,94.0
521701857->1100626103#0,veh_passenger,432.0
1234244925#0->1125986379#1,veh_passenger,674.0
-39838691#2->240666069#1,veh_passenger,147.0
-474143552#0->-654297637#0,veh_passenger,316.0
1323097577->178583148#2,veh_passenger,240.0
513082627->1222703384#0,veh_passenger,740.0
-1214520076->488788626#2,veh_passenger,262.0
11635067->511187809,veh_passenger,189.0
1214520074#4->1074771163#1-AddedOffRampEdge,veh_passenger,647.0
178583145->439836130#0-AddedOffRampEdge,truck_truck,502.0
1337646271#1->511187808#4,truck_truck,266.0
14924729#3->1131969257,veh_passenger,828.0
-169562956->521708587#1,veh_passenger,356.0
-47224972#1->428730818#1,veh_passenger,385.0
40297715#2->39920593#5,veh_passenger,29.0
-40138633#1->490474063#0,veh_passenger,93.0
509646061->449565665#3,bus_bus,331.0
730912750->10628442#3,veh_passenger,255.0
178583160->-564273553#4,veh_passenger,288.0
-1332638391#1->-39921531,veh_passenger,699.0
422842976->511187810,veh_passenger,754.0
178583144->-1125986379#0,veh_passenger,407.0
11631594#1->178702239#0,veh_passenger,793.0
1067928305#0->1015424648,veh_passenger,90.0
1211151638->428730813#3,bus_bus,151.0
240666069#3->1068434258,veh_passenger,332.0
1323097575#2->1118804256#0,veh_passenger,513.0
538432101->238219472#3,veh_passenger,625.0
-1260485929#0->-1332638368#1,veh_passenger,667.0
-1273405490->654297629#1,veh_passenger,540.0
515123442#1->10250021#3,veh_passenger,537.0
-428730813#3->-1068144848#0,veh_passenger,128.0
474143552#0->240666072#1,veh_passenger,909.0
-1067928305#1->-488788629,veh_passenger,399.0
83428923#1->240666072#2,truck_truck,789.0
40036009#1->-1234244927#1,bus_bus,670.0
1222703382->-1068916339,bus_bus,72.0
1290439817#1->40109239,veh_passenger,417.0
-40139504#1->509524226,veh_passenger,1082.0
1323097580#1->39838657#1,veh_passenger,493.0
24621218#3->39921192#1,truck_truck,91.0
-488788629->40138633#2,veh_passenger,389.0
39920505#13->-40140017#1,veh_passenger,250.0
1323097575#2->39838751#1,veh_passenger,310.0
33683346#2->-451728952#3,veh_passenger,708.0
1067928306#1->666886084#0,veh_passenger,696.0
15419906#0->24577455#1,bus_bus,252.0
513082623->490474063#8,veh_passenger,694.0
564273553#3->-83428923#1,veh_passenger,328.0
1254816455->1125986379#1,veh_passenger,65.0
511187808#4->1064398309#1,veh_passenger,1019.0
1074771163#1->39838882,veh_passenger,271.0
1118804248->-10628442#2,bus_bus,458.0
-1297720376#0->-40138239#2,veh_passenger,218.0
-47224972#0->240666069#1,veh_passenger,336.0
-10629474#0->509524227#1,veh_passenger,688.0
1064476620#0->509524225,veh_passenger,797.0
-39838691#2->509646054,veh_passenger,176.0
1297720376#1->-10628444#1,veh_passenger,88.0
1260481151->511404875,veh_passenger,290.0
-1068916338->39920684#1,veh_passenger,200.0
40109290#1->-40297715#0,veh_passenger,175.0
-1068916335->-24576913#1,veh_passenger,759.0
1323097575#3->-10628444#2,veh_passenger,103.0
-1068144845#3->-33683458#1,veh_passenger,406.0
47053612->-1322916760#1,veh_passenger,253.0
15419875#0->39920222,veh_passenger,166.0
1332638391#1->968332513#1,veh_passenger,617.0
238219446#0->40115810#0,veh_passenger,789.0
39763700#0->15419875#0,veh_passenger,931.0
-8887999#0->1234244925#0,veh_passenger,88.0
482569917#1->71269779,veh_passenger,820.0
-50323229#15->240666069#2,veh_passenger,641.0
12247569->511187808#4-AddedOnRampEdge,veh_passenger,73.0
8887999#1->40138239#3,veh_passenger,610.0
1125986379#0->24577522#3,veh_passenger,343.0
-1068434202->1214520074#1,veh_passenger,258.0
1323097575#2->900279869,veh_passenger,237.0
40035325#0->1064476618#1,veh_passenger,91.0
-1260485930#1->-40109290#2,veh_passenger,393.0
39838984#0->178702258#1,veh_passenger,233.0
178702243#1-AddedOnRampEdge->1214520073#0,veh_passenger,150.0
1068144848#1->1100626097,veh_passenger,236.0
1125986386->1337115429,veh_passenger,621.0
11635146#0->-40036062#1,bus_bus,197.0
-47267007#2->39920550#7,veh_passenger,997.0
1214520074#1->40109290#1,veh_passenger,543.0
-838061037->1068144845#1,veh_passenger,246.0
424580475->515123442#2,veh_passenger,489.0
509646056->666886086#3,bus_bus,587.0
-1204070283#0->178441748#1,veh_passenger,141.0
50323229#10->-33683458#2,veh_passenger,60.0
654297630->40138633#2,veh_passenger,416.0
178583140#0->10628429,veh_passenger,322.0
39763700#0->47087992#4,veh_passenger,781.0
1235501861#2->1067928305#1,veh_passenger,247.0
-511187807->1068434204,veh_passenger,497.0
521708587#1->1254633077#1,veh_passenger,1124.0
-511409187->1207401652#2,veh_passenger,263.0
-654297635#1->-1332638391#2,veh_passenger,927.0
478286980#1->985133427,veh_passenger,172.0
14924729#1->967993112#1,veh_passenger,108.0
143546557->428730818#3,veh_passenger,1081.0
511187809->1068434258,veh_passenger,425.0
-40035606#1->1335304374,veh_passenger,212.0
1074409232#0->509646062,veh_passenger,193.0
39838520#0->-40036009#1,veh_passenger,899.0
-1297720376#0->-428730813#1,truck_truck,587.0
178702250->232920697,veh_passenger,698.0
1254816455->-33683346#2,bus_bus,296.0
1068434168->1068434256#0,veh_passenger,140.0
178441748#2->488788633#2,veh_passenger,412.0
513082635#0->178699049,veh_passenger,527.0
-147711065#2->-1254633077#0,veh_passenger,541.0
47088302#0->-1260485930#1,veh_passenger,222.0
515136603->488788637#1,veh_passenger,342.0
-515136608->-10628442#3,veh_passenger,387.0
1335304371->9704194#0,veh_passenger,926.0
-240666072#1->39838984#1,veh_passenger,144.0
-1015424648->499566573,veh_passenger,448.0
-39838630#3->-521705694#0,veh_passenger,97.0
39838520#0->654297629#0,veh_passenger,148.0
-1226645407->49224804#0,veh_passenger,796.0
515040937->-654297633,truck_truck,346.0
1326193809->1254816452,veh_passenger,97.0
-40297715#3->1337646270,veh_passenger,846.0
1068144848#1->-654297634,veh_passenger,615.0
10250021#3->-564273553#2,veh_passenger,890.0
39920505#9->515040940#0,veh_passenger,637.0
-40036062#1->761486028#0,truck_truck,869.0
666886082#1->-1222703383,veh_passenger,366.0
509524270->499566574#2,veh_passenger,357.0
238219441#0->511185049,veh_passenger,769.0
1260485930#1->1074409256#0,veh_passenger,867.0
1290439818->47088302#1,veh_passenger,346.0
47087992#1->-654297635#1,veh_passenger,371.0
-39838691#8->515126385#4,veh_passenger,186.0
1125986406#0->-10250021#0,veh_passenger,125.0
-40035606#0->488788636#1,veh_passenger,941.0
1068144845#1->39920684#1,bus_bus,638.0
10629474#1->-405382146#0,veh_passenger,985.0
-1125986378#0->474143552#0,veh_passenger,295.0
967985513#0->475044040#0,veh_passenger,241.0
1125986377#2->178702251,veh_passenger,901.0
515138054->178702239#0,veh_passenger,183.0
511404873#1->813852683-AddedOnRampEdge,veh_passenger,898.0
39366819#1->1068434236,veh_passenger,137.0
-8887999#0->-40036009#0,veh_passenger,748.0
10628442#2->-33683346#2,veh_passenger,338.0
-474143552#1->1067928305#2,bus_bus,325.0
1231065643->24577455#1,truck_truck,281.0
-687878722#1->39920011#2,veh_passenger,401.0
1326193809->-1335304386#1,veh_passenger,140.0
1298335702->-449565665#3,veh_passenger,485.0
40138633#3->50323229#14,veh_passenger,87.0
-488788629->-482569917#1,bus_bus,839.0
39920684#6->1332638368#2,veh_passenger,935.0
-47224972#0->515123439,veh_passenger,412.0
511187808#1->47225638#1,veh_passenger,218.0
-1260485929#1->-40035992,veh_passenger,247.0
-900279886->-1125986377#2,veh_passenger,94.0
-1068144845#3->14924729#0,bus_bus,129.0
437445542->1226645409,veh_passenger,55.0
47267011#2->-10628444#1,veh_passenger,385.0
