routeKey,class,TT_freeflow
-10629474#0->-169562956|n=13|h=b6b4fa2116,veh_passenger,140.0
-10629474#0->-238219441#0|n=7|h=70bcf32559,motorcycle_motorcycle,3579.0
-10629474#0->-240666072#2|n=24|h=e9778dcc5f,bus_bus,1979.0
-10629474#0->-40035904#1|n=19|h=ae8ee4180c,bus_bus,7062.0
-10629474#0->-50323229#3|n=27|h=d3a4e74b89,motorcycle_motorcycle,14033.0
-10629474#0->-515123442#4|n=32|h=dd99bae2a2,bus_bus,2012.0
-10629474#0->1067928307#2|n=46|h=b31076846e,bus_bus,5488.0
-10629474#0->1118804256#1|n=40|h=c6928102b4,truck_truck,9450.0
-10629474#0->1196008691#0|n=26|h=9c23a32706,veh_passenger,11087.0
-10629474#0->1211978032#1|n=35|h=94c86d6e02,bike_bicycle,21072.0
-10629474#0->1214520074#1|n=24|h=22a6d494de,veh_passenger,5508.0
-10629474#0->1214520075|n=32|h=d9ebd19fb8,veh_passenger,2483.0
-10629474#0->1222181937|n=13|h=ed2d963639,motorcycle_motorcycle,7103.0
-10629474#0->1231065652|n=31|h=6c5b94408d,veh_passenger,4259.0
-10629474#0->1260481151|n=17|h=5a3914165c,truck_truck,4818.0
-10629474#0->178702239#1|n=36|h=7c7d2594da,veh_passenger,14282.0
-10629474#0->39920593#1|n=18|h=d26f262ad0,veh_passenger,5532.0
-10629474#0->39920684#1|n=19|h=db25d6b6d6,motorcycle_motorcycle,11222.0
-10629474#0->39921025#4|n=21|h=ad35c0732c,motorcycle_motorcycle,10084.0
-10629474#0->40035904#2|n=19|h=da7cdc750c,veh_passenger,9229.0
-10629474#0->40297885#2|n=23|h=d3ff8c0586,bus_bus,1760.0
-10629474#0->47225638#1|n=22|h=b91b8d5668,veh_passenger,8449.0
-10629474#0->474143552#1|n=20|h=99aca824a2,truck_truck,3335.0
-10629474#0->478286980#1|n=23|h=35b8ccd64b,veh_passenger,17071.0
-10629474#0->488788636#0|n=34|h=d47d099d4d,veh_passenger,11064.0
